LYLTY_CARD_NBR,Years as Customers,LIFESTAGE,PREMIUM_CUSTOMER,STORE_NBR
2309, 13,OLDER SINGLES/COUPLES,Budget,2
2310, 2,OLDER FAMILIES,Budget,2
2311, 3,NEW FAMILIES,Mainstream,2
2313, 3,MIDAGE SINGLES/COUPLES,Premium,2
2315,3,YOUNG SINGLES/COUPLES,Mainstream,2
2319, 14,MIDAGE SINGLES/COUPLES,Premium,2
2320,5,YOUNG SINGLES/COUPLES,Premium,2
2323, 2,YOUNG FAMILIES,Budget,2
2324,6,YOUNG SINGLES/COUPLES,Premium,2
2326, 5,RETIREES,Budget,2
2327,3,YOUNG SINGLES/COUPLES,Mainstream,2
2328, 6,YOUNG FAMILIES,Budget,2
2330,10,YOUNG SINGLES/COUPLES,Premium,2
2331,8,YOUNG SINGLES/COUPLES,Budget,2
2332,5,YOUNG SINGLES/COUPLES,Mainstream,2
2335, 7,RETIREES,Budget,2
2339, 15,OLDER SINGLES/COUPLES,Premium,2
2340, 15,OLDER SINGLES/COUPLES,Mainstream,2
2342, 8,OLDER SINGLES/COUPLES,Mainstream,2
2344, 3,OLDER SINGLES/COUPLES,Premium,2
2345, 12,OLDER FAMILIES,Premium,2
2346, 9,OLDER FAMILIES,Premium,2
2347,6,YOUNG SINGLES/COUPLES,Budget,2
2348, 14,OLDER SINGLES/COUPLES,Budget,2
2349,2,YOUNG SINGLES/COUPLES,Mainstream,2
2353, 3,RETIREES,Mainstream,2
2354, 1,RETIREES,Budget,2
2356, 14,RETIREES,Premium,2
2358, 1,YOUNG FAMILIES,Mainstream,2
2361, 12,OLDER FAMILIES,Mainstream,2
2362, 4,OLDER SINGLES/COUPLES,Premium,2
2363, 3,YOUNG FAMILIES,Budget,2
2364, 15,OLDER FAMILIES,Mainstream,2
2365, 9,RETIREES,Mainstream,2
2367, 7,OLDER SINGLES/COUPLES,Mainstream,2
2368, 6,MIDAGE SINGLES/COUPLES,Mainstream,2
2369,4,YOUNG SINGLES/COUPLES,Mainstream,2
2370, 3,YOUNG FAMILIES,Budget,2
2371, 6,OLDER SINGLES/COUPLES,Budget,2
2372, 8,NEW FAMILIES,Budget,2
2373, 12,MIDAGE SINGLES/COUPLES,Budget,2
2375, 15,RETIREES,Mainstream,2
2376, 5,OLDER SINGLES/COUPLES,Budget,2
2377,3,YOUNG SINGLES/COUPLES,Budget,2
2378, 14,OLDER SINGLES/COUPLES,Premium,2
2380, 5,OLDER FAMILIES,Mainstream,2
2381, 10,OLDER SINGLES/COUPLES,Budget,2
2382, 11,MIDAGE SINGLES/COUPLES,Premium,2
2383, 10,YOUNG FAMILIES,Budget,2
2384, 14,MIDAGE SINGLES/COUPLES,Mainstream,2
2385, 6,YOUNG FAMILIES,Premium,2
2386, 3,MIDAGE SINGLES/COUPLES,Budget,2
2387, 15,NEW FAMILIES,Mainstream,2
2389, 3,MIDAGE SINGLES/COUPLES,Budget,2
2394, 1,RETIREES,Mainstream,2
2395, 9,YOUNG FAMILIES,Premium,2
2396, 6,RETIREES,Budget,2
2398, 11,RETIREES,Mainstream,2
2399, 3,YOUNG FAMILIES,Budget,2
2400,5,YOUNG SINGLES/COUPLES,Mainstream,2
2401, 10,OLDER SINGLES/COUPLES,Mainstream,2
2402, 1,YOUNG FAMILIES,Budget,2
2404, 10,OLDER SINGLES/COUPLES,Premium,2
2409, 10,OLDER SINGLES/COUPLES,Mainstream,2
2410, 15,OLDER SINGLES/COUPLES,Budget,2
2411, 8,RETIREES,Mainstream,2
2412, 13,NEW FAMILIES,Budget,2
2413, 7,RETIREES,Budget,2
2414, 2,OLDER SINGLES/COUPLES,Mainstream,2
2415, 5,YOUNG FAMILIES,Budget,2
2417, 14,OLDER SINGLES/COUPLES,Mainstream,2
2418,9,YOUNG SINGLES/COUPLES,Premium,2
2419,10,YOUNG SINGLES/COUPLES,Premium,2
2421, 12,MIDAGE SINGLES/COUPLES,Mainstream,2
2425,4,YOUNG SINGLES/COUPLES,Mainstream,2
2426, 15,MIDAGE SINGLES/COUPLES,Budget,2
2427, 2,OLDER SINGLES/COUPLES,Mainstream,2
2428, 10,YOUNG FAMILIES,Budget,2
2429, 1,OLDER FAMILIES,Mainstream,2
2430,3,YOUNG SINGLES/COUPLES,Budget,2
2431, 12,RETIREES,Premium,2
2433, 10,OLDER SINGLES/COUPLES,Budget,2
2434, 2,RETIREES,Mainstream,2
2437, 10,RETIREES,Mainstream,2
2438, 4,MIDAGE SINGLES/COUPLES,Budget,2
2439, 11,RETIREES,Premium,2
2441, 6,MIDAGE SINGLES/COUPLES,Mainstream,2
2444, 1,MIDAGE SINGLES/COUPLES,Budget,2
2447,6,YOUNG SINGLES/COUPLES,Mainstream,2
2448, 8,YOUNG FAMILIES,Premium,2
2450, 6,OLDER SINGLES/COUPLES,Budget,2
2451, 11,NEW FAMILIES,Budget,2
2452, 12,OLDER SINGLES/COUPLES,Budget,2
2454, 4,MIDAGE SINGLES/COUPLES,Budget,2
2456,7,YOUNG SINGLES/COUPLES,Budget,2
2457,2,YOUNG SINGLES/COUPLES,Mainstream,2
2458,10,YOUNG SINGLES/COUPLES,Premium,2
2460, 10,OLDER SINGLES/COUPLES,Premium,2
2466,7,YOUNG SINGLES/COUPLES,Budget,2
2467, 3,OLDER SINGLES/COUPLES,Premium,2
2468, 13,OLDER SINGLES/COUPLES,Budget,2
2469, 13,OLDER FAMILIES,Mainstream,2
2470, 8,YOUNG FAMILIES,Budget,2
2471, 7,YOUNG FAMILIES,Premium,2
2472, 1,YOUNG FAMILIES,Premium,2
2477,3,YOUNG SINGLES/COUPLES,Premium,2
2478, 14,OLDER SINGLES/COUPLES,Premium,2
2479, 6,YOUNG FAMILIES,Budget,2
2480, 12,RETIREES,Premium,2
2481, 1,MIDAGE SINGLES/COUPLES,Budget,2
2482, 8,RETIREES,Budget,2
2483, 10,OLDER SINGLES/COUPLES,Premium,2
2484, 14,RETIREES,Mainstream,2
2486, 3,OLDER FAMILIES,Premium,2
2489, 8,YOUNG FAMILIES,Mainstream,2
2491, 7,MIDAGE SINGLES/COUPLES,Premium,2
2492, 7,OLDER SINGLES/COUPLES,Mainstream,2
2493,9,YOUNG SINGLES/COUPLES,Premium,2
2494,10,YOUNG SINGLES/COUPLES,Mainstream,2
3000, 11,OLDER SINGLES/COUPLES,Budget,3
3001, 7,YOUNG FAMILIES,Budget,3
3002, 6,OLDER SINGLES/COUPLES,Premium,3
3003, 2,RETIREES,Budget,3
3004, 13,RETIREES,Premium,3
3005, 3,RETIREES,Mainstream,3
3006,4,YOUNG SINGLES/COUPLES,Mainstream,3
3007, 7,MIDAGE SINGLES/COUPLES,Mainstream,3
3008, 3,RETIREES,Budget,3
3009, 11,OLDER SINGLES/COUPLES,Mainstream,3
3010, 13,RETIREES,Mainstream,3
3011, 9,RETIREES,Premium,3
3012, 12,OLDER FAMILIES,Budget,3
3013, 2,OLDER FAMILIES,Premium,3
3014,2,YOUNG SINGLES/COUPLES,Mainstream,3
3015, 5,YOUNG FAMILIES,Budget,3
3016, 6,YOUNG FAMILIES,Budget,3
3017, 5,RETIREES,Mainstream,3
3018, 1,OLDER SINGLES/COUPLES,Budget,3
3019, 15,OLDER SINGLES/COUPLES,Mainstream,3
3020, 6,MIDAGE SINGLES/COUPLES,Premium,3
3022, 9,YOUNG FAMILIES,Budget,3
3023, 15,MIDAGE SINGLES/COUPLES,Premium,3
3024, 7,OLDER SINGLES/COUPLES,Premium,3
3025, 5,YOUNG FAMILIES,Premium,3
3026,2,YOUNG SINGLES/COUPLES,Mainstream,3
3027, 1,OLDER SINGLES/COUPLES,Premium,3
3028, 8,YOUNG FAMILIES,Mainstream,3
3029, 14,MIDAGE SINGLES/COUPLES,Premium,3
3030, 11,OLDER SINGLES/COUPLES,Premium,3
3031,8,YOUNG SINGLES/COUPLES,Mainstream,3
3032,7,YOUNG SINGLES/COUPLES,Mainstream,3
3033, 10,RETIREES,Budget,3
3034, 4,RETIREES,Mainstream,3
3035, 3,OLDER SINGLES/COUPLES,Budget,3
3036, 8,NEW FAMILIES,Mainstream,3
3037, 5,OLDER SINGLES/COUPLES,Budget,3
3038, 9,RETIREES,Budget,3
3039,7,YOUNG SINGLES/COUPLES,Budget,3
3040, 9,RETIREES,Budget,3
3041,1,YOUNG SINGLES/COUPLES,Budget,3
3042, 6,MIDAGE SINGLES/COUPLES,Premium,3
3043, 4,RETIREES,Premium,3
3044, 13,RETIREES,Premium,3
3045, 13,RETIREES,Mainstream,3
3046, 3,OLDER SINGLES/COUPLES,Premium,3
3047, 1,OLDER FAMILIES,Mainstream,3
3048, 12,OLDER SINGLES/COUPLES,Premium,3
3049, 11,OLDER FAMILIES,Mainstream,3
3050, 10,YOUNG FAMILIES,Premium,3
3051, 4,OLDER SINGLES/COUPLES,Budget,3
3052, 11,MIDAGE SINGLES/COUPLES,Mainstream,3
3053, 5,OLDER SINGLES/COUPLES,Mainstream,3
3054, 7,YOUNG FAMILIES,Budget,3
3055, 1,OLDER FAMILIES,Mainstream,3
3056, 15,OLDER FAMILIES,Budget,3
3057, 12,OLDER SINGLES/COUPLES,Mainstream,3
3058, 4,OLDER SINGLES/COUPLES,Mainstream,3
3059, 2,RETIREES,Mainstream,3
3060, 6,RETIREES,Mainstream,3
3061, 5,YOUNG FAMILIES,Mainstream,3
3062, 12,OLDER SINGLES/COUPLES,Budget,3
3063, 13,RETIREES,Premium,3
3064, 9,RETIREES,Mainstream,3
3065, 7,RETIREES,Mainstream,3
3066,8,YOUNG SINGLES/COUPLES,Mainstream,3
3067, 3,RETIREES,Premium,3
3068, 12,OLDER FAMILIES,Mainstream,3
3069, 15,OLDER SINGLES/COUPLES,Mainstream,3
3070, 13,OLDER FAMILIES,Budget,3
3071,2,YOUNG SINGLES/COUPLES,Budget,3
3072, 2,RETIREES,Budget,3
3073,10,YOUNG SINGLES/COUPLES,Mainstream,3
3074, 15,RETIREES,Mainstream,3
3075,1,YOUNG SINGLES/COUPLES,Mainstream,3
3076, 7,RETIREES,Mainstream,3
3077, 8,RETIREES,Premium,3
3078, 15,OLDER FAMILIES,Premium,3
3079, 4,OLDER SINGLES/COUPLES,Budget,3
3080, 11,RETIREES,Budget,3
3081, 1,RETIREES,Budget,3
3082,9,YOUNG SINGLES/COUPLES,Premium,3
3083,10,YOUNG SINGLES/COUPLES,Mainstream,3
3084, 6,OLDER FAMILIES,Premium,3
3085, 11,RETIREES,Premium,3
3086, 9,OLDER SINGLES/COUPLES,Budget,3
3087, 6,RETIREES,Budget,3
3088, 9,OLDER FAMILIES,Budget,3
3089, 7,OLDER SINGLES/COUPLES,Mainstream,3
3090, 10,YOUNG FAMILIES,Budget,3
3091, 9,OLDER SINGLES/COUPLES,Mainstream,3
3092, 7,RETIREES,Mainstream,3
3093,2,YOUNG SINGLES/COUPLES,Mainstream,3
3094, 9,MIDAGE SINGLES/COUPLES,Mainstream,3
3095, 14,OLDER SINGLES/COUPLES,Premium,3
3096, 10,RETIREES,Mainstream,3
3097, 3,RETIREES,Budget,3
3098,1,YOUNG SINGLES/COUPLES,Budget,3
3099, 12,RETIREES,Mainstream,3
3100, 8,OLDER FAMILIES,Mainstream,3
3101,8,YOUNG SINGLES/COUPLES,Premium,3
3102, 1,YOUNG FAMILIES,Premium,3
3103, 3,RETIREES,Premium,3
3104,9,YOUNG SINGLES/COUPLES,Budget,3
3105, 2,OLDER SINGLES/COUPLES,Mainstream,3
3106,2,YOUNG SINGLES/COUPLES,Budget,3
3107, 6,OLDER SINGLES/COUPLES,Premium,3
3108,7,YOUNG SINGLES/COUPLES,Budget,3
3109,7,YOUNG SINGLES/COUPLES,Budget,3
3110,2,YOUNG SINGLES/COUPLES,Mainstream,3
3111, 6,RETIREES,Premium,3
3112, 13,NEW FAMILIES,Premium,3
3113,9,YOUNG SINGLES/COUPLES,Mainstream,3
3114, 9,MIDAGE SINGLES/COUPLES,Mainstream,3
3115, 8,MIDAGE SINGLES/COUPLES,Mainstream,3
3116,10,YOUNG SINGLES/COUPLES,Mainstream,3
3117, 11,MIDAGE SINGLES/COUPLES,Premium,3
3118,5,YOUNG SINGLES/COUPLES,Mainstream,3
3119, 4,RETIREES,Premium,3
3120,8,YOUNG SINGLES/COUPLES,Mainstream,3
3121, 12,OLDER FAMILIES,Budget,3
3122, 5,OLDER FAMILIES,Budget,3
3123, 12,OLDER SINGLES/COUPLES,Budget,3
3124, 4,RETIREES,Budget,3
3125, 4,OLDER SINGLES/COUPLES,Budget,3
3126, 6,RETIREES,Premium,3
3127, 11,OLDER FAMILIES,Mainstream,3
3128, 4,OLDER SINGLES/COUPLES,Premium,3
3129, 7,OLDER FAMILIES,Budget,3
3130, 7,YOUNG FAMILIES,Mainstream,3
3131,4,YOUNG SINGLES/COUPLES,Mainstream,3
3132, 2,OLDER SINGLES/COUPLES,Premium,3
3133, 10,NEW FAMILIES,Premium,3
3134, 14,MIDAGE SINGLES/COUPLES,Mainstream,3
3135, 7,YOUNG FAMILIES,Premium,3
3136, 11,NEW FAMILIES,Premium,3
3137, 5,MIDAGE SINGLES/COUPLES,Mainstream,3
3138, 13,RETIREES,Premium,3
3139, 12,OLDER SINGLES/COUPLES,Premium,3
3140, 14,OLDER SINGLES/COUPLES,Mainstream,3
3141, 2,YOUNG FAMILIES,Budget,3
3142,9,YOUNG SINGLES/COUPLES,Premium,3
3143, 6,OLDER SINGLES/COUPLES,Premium,3
3144, 8,RETIREES,Premium,3
3145,2,YOUNG SINGLES/COUPLES,Budget,3
3146,4,YOUNG SINGLES/COUPLES,Mainstream,3
3147, 6,OLDER FAMILIES,Budget,3
3148, 14,RETIREES,Mainstream,3
3149, 11,RETIREES,Mainstream,3
3150, 2,YOUNG FAMILIES,Mainstream,3
3151, 14,RETIREES,Mainstream,3
3152, 10,RETIREES,Mainstream,3
3153, 8,MIDAGE SINGLES/COUPLES,Premium,3
3154, 6,RETIREES,Mainstream,3
3155,4,YOUNG SINGLES/COUPLES,Budget,3
3156, 5,RETIREES,Mainstream,3
3157, 12,OLDER SINGLES/COUPLES,Mainstream,3
3158, 10,OLDER SINGLES/COUPLES,Mainstream,3
3159, 11,MIDAGE SINGLES/COUPLES,Mainstream,3
3160, 11,OLDER SINGLES/COUPLES,Premium,3
3161, 3,RETIREES,Premium,3
3162, 10,OLDER SINGLES/COUPLES,Budget,3
3163, 6,YOUNG FAMILIES,Mainstream,3
3164, 4,MIDAGE SINGLES/COUPLES,Budget,3
3165, 7,OLDER SINGLES/COUPLES,Premium,3
3166, 5,OLDER SINGLES/COUPLES,Premium,3
3167, 6,MIDAGE SINGLES/COUPLES,Budget,3
3168,9,YOUNG SINGLES/COUPLES,Mainstream,3
3169, 5,NEW FAMILIES,Mainstream,3
3170,2,YOUNG SINGLES/COUPLES,Mainstream,3
3171, 5,OLDER SINGLES/COUPLES,Budget,3
3172, 7,RETIREES,Budget,3
3173, 5,OLDER SINGLES/COUPLES,Mainstream,3
3174, 12,OLDER SINGLES/COUPLES,Mainstream,3
3175, 5,YOUNG FAMILIES,Budget,3
3176, 1,OLDER FAMILIES,Mainstream,3
3177, 15,NEW FAMILIES,Premium,3
3178, 13,OLDER SINGLES/COUPLES,Budget,3
3179, 4,YOUNG FAMILIES,Mainstream,3
3180, 6,RETIREES,Budget,3
3181, 3,OLDER SINGLES/COUPLES,Premium,3
3182,1,YOUNG SINGLES/COUPLES,Mainstream,3
3183, 11,OLDER SINGLES/COUPLES,Mainstream,3
3184, 12,NEW FAMILIES,Budget,3
3185, 11,OLDER SINGLES/COUPLES,Premium,3
3186, 6,RETIREES,Budget,3
3187, 8,RETIREES,Budget,3
3188, 1,NEW FAMILIES,Budget,3
3189, 10,RETIREES,Budget,3
3190, 2,OLDER SINGLES/COUPLES,Mainstream,3
3191, 12,RETIREES,Budget,3
3192, 4,YOUNG FAMILIES,Mainstream,3
3193, 6,YOUNG FAMILIES,Premium,3
3194, 12,OLDER FAMILIES,Budget,3
3195, 9,RETIREES,Mainstream,3
3196, 14,MIDAGE SINGLES/COUPLES,Premium,3
3197, 3,RETIREES,Mainstream,3
3198, 15,OLDER SINGLES/COUPLES,Premium,3
3199, 11,OLDER SINGLES/COUPLES,Budget,3
3201, 8,OLDER SINGLES/COUPLES,Budget,3
3202, 14,OLDER SINGLES/COUPLES,Mainstream,3
3203, 1,YOUNG FAMILIES,Budget,3
3204, 9,RETIREES,Premium,3
3205, 8,OLDER FAMILIES,Budget,3
3206, 7,OLDER FAMILIES,Budget,3
3207,7,YOUNG SINGLES/COUPLES,Mainstream,3
3208, 8,YOUNG FAMILIES,Premium,3
3209, 9,YOUNG FAMILIES,Mainstream,3
3210, 8,RETIREES,Premium,3
3211, 3,RETIREES,Budget,3
3212, 5,RETIREES,Mainstream,3
3213, 10,OLDER SINGLES/COUPLES,Premium,3
3214, 4,OLDER FAMILIES,Budget,3
3215, 1,RETIREES,Premium,3
3216, 4,OLDER SINGLES/COUPLES,Mainstream,3
3217, 13,RETIREES,Budget,3
3218, 6,YOUNG FAMILIES,Budget,3
3219, 14,RETIREES,Budget,3
3220, 5,OLDER SINGLES/COUPLES,Premium,3
3221,1,YOUNG SINGLES/COUPLES,Budget,3
3222, 9,RETIREES,Budget,3
3223, 2,YOUNG FAMILIES,Premium,3
3224, 1,RETIREES,Mainstream,3
3225, 1,YOUNG FAMILIES,Premium,3
3226, 1,OLDER FAMILIES,Budget,3
3227, 4,YOUNG FAMILIES,Budget,3
3228, 2,OLDER FAMILIES,Mainstream,3
3229, 8,RETIREES,Mainstream,3
3230, 12,OLDER SINGLES/COUPLES,Mainstream,3
3231,6,YOUNG SINGLES/COUPLES,Mainstream,3
3232, 10,RETIREES,Budget,3
3233, 11,OLDER SINGLES/COUPLES,Budget,3
3234, 8,RETIREES,Mainstream,3
3235, 1,OLDER SINGLES/COUPLES,Budget,3
3236, 4,YOUNG FAMILIES,Mainstream,3
3237,3,YOUNG SINGLES/COUPLES,Budget,3
3238,8,YOUNG SINGLES/COUPLES,Mainstream,3
3239, 9,OLDER FAMILIES,Mainstream,3
3240, 9,OLDER FAMILIES,Premium,3
3241, 7,YOUNG FAMILIES,Premium,3
3242,4,YOUNG SINGLES/COUPLES,Premium,3
3243, 14,OLDER SINGLES/COUPLES,Mainstream,3
3244, 2,YOUNG FAMILIES,Premium,3
3245, 3,MIDAGE SINGLES/COUPLES,Premium,3
3246, 13,OLDER SINGLES/COUPLES,Budget,3
3247, 6,MIDAGE SINGLES/COUPLES,Mainstream,3
3248, 6,OLDER SINGLES/COUPLES,Premium,3
3249, 10,OLDER SINGLES/COUPLES,Premium,3
3250,5,YOUNG SINGLES/COUPLES,Mainstream,3
3251,8,YOUNG SINGLES/COUPLES,Mainstream,3
3252,3,YOUNG SINGLES/COUPLES,Mainstream,3
3253,2,YOUNG SINGLES/COUPLES,Premium,3
3254, 5,YOUNG FAMILIES,Budget,3
3255,3,YOUNG SINGLES/COUPLES,Mainstream,3
3256, 4,OLDER SINGLES/COUPLES,Premium,3
3257, 7,RETIREES,Budget,3
3258, 14,NEW FAMILIES,Mainstream,3
3259, 14,RETIREES,Premium,3
3260, 14,RETIREES,Premium,3
3261, 13,OLDER SINGLES/COUPLES,Mainstream,3
3262, 14,OLDER FAMILIES,Budget,3
3263,3,YOUNG SINGLES/COUPLES,Mainstream,3
3264, 1,YOUNG FAMILIES,Budget,3
3265, 5,YOUNG FAMILIES,Mainstream,3
3266,9,YOUNG SINGLES/COUPLES,Premium,3
3267,4,YOUNG SINGLES/COUPLES,Mainstream,3
3268, 15,OLDER FAMILIES,Budget,3
3269, 14,OLDER SINGLES/COUPLES,Mainstream,3
3270, 4,YOUNG FAMILIES,Budget,3
3271, 1,RETIREES,Budget,3
3272, 3,YOUNG FAMILIES,Premium,3
3273, 8,MIDAGE SINGLES/COUPLES,Mainstream,3
3274,6,YOUNG SINGLES/COUPLES,Budget,3
3275, 14,OLDER SINGLES/COUPLES,Budget,3
3276, 6,OLDER SINGLES/COUPLES,Budget,3
3277, 12,RETIREES,Budget,3
3278,8,YOUNG SINGLES/COUPLES,Mainstream,3
3279, 3,MIDAGE SINGLES/COUPLES,Mainstream,3
3280, 11,OLDER SINGLES/COUPLES,Premium,3
3282, 10,NEW FAMILIES,Budget,3
3283, 14,OLDER SINGLES/COUPLES,Premium,3
3284, 7,YOUNG FAMILIES,Budget,3
3285, 14,OLDER SINGLES/COUPLES,Budget,3
3286, 7,RETIREES,Premium,3
3287, 11,MIDAGE SINGLES/COUPLES,Premium,3
3288, 6,MIDAGE SINGLES/COUPLES,Premium,3
3289, 8,OLDER FAMILIES,Mainstream,3
3290, 7,RETIREES,Premium,3
3291, 12,OLDER FAMILIES,Mainstream,3
3292, 6,MIDAGE SINGLES/COUPLES,Premium,3
3293, 3,OLDER SINGLES/COUPLES,Mainstream,3
3294, 11,MIDAGE SINGLES/COUPLES,Mainstream,3
3295, 11,RETIREES,Mainstream,3
3296, 10,OLDER SINGLES/COUPLES,Budget,3
3297, 15,OLDER SINGLES/COUPLES,Premium,3
3298, 7,OLDER FAMILIES,Budget,3
3299, 4,MIDAGE SINGLES/COUPLES,Mainstream,3
3300, 2,RETIREES,Mainstream,3
3301, 7,OLDER FAMILIES,Budget,3
3302, 4,OLDER FAMILIES,Mainstream,3
3303, 11,MIDAGE SINGLES/COUPLES,Premium,3
3304, 12,MIDAGE SINGLES/COUPLES,Mainstream,3
3305,3,YOUNG SINGLES/COUPLES,Mainstream,3
3306, 3,OLDER FAMILIES,Premium,3
3307, 1,OLDER FAMILIES,Mainstream,3
3308, 15,OLDER SINGLES/COUPLES,Mainstream,3
3309, 1,YOUNG FAMILIES,Premium,3
3310,6,YOUNG SINGLES/COUPLES,Mainstream,3
3311,5,YOUNG SINGLES/COUPLES,Budget,3
3312, 2,OLDER SINGLES/COUPLES,Mainstream,3
3313, 3,OLDER FAMILIES,Budget,3
3314, 1,OLDER FAMILIES,Budget,3
3315, 12,OLDER FAMILIES,Premium,3
3316,4,YOUNG SINGLES/COUPLES,Mainstream,3
3317, 14,OLDER SINGLES/COUPLES,Premium,3
3318, 2,RETIREES,Mainstream,3
3319, 6,RETIREES,Budget,3
3320, 13,MIDAGE SINGLES/COUPLES,Mainstream,3
3322, 6,RETIREES,Mainstream,3
3323, 15,RETIREES,Mainstream,3
3324,1,YOUNG SINGLES/COUPLES,Budget,3
3325, 1,OLDER SINGLES/COUPLES,Mainstream,3
3326, 1,MIDAGE SINGLES/COUPLES,Budget,3
3327, 7,OLDER SINGLES/COUPLES,Premium,3
3328, 6,YOUNG FAMILIES,Premium,3
3329,10,YOUNG SINGLES/COUPLES,Mainstream,3
3330,7,YOUNG SINGLES/COUPLES,Premium,3
3331,4,YOUNG SINGLES/COUPLES,Mainstream,3
3332, 9,RETIREES,Premium,3
3333, 5,OLDER FAMILIES,Mainstream,3
3334, 3,OLDER SINGLES/COUPLES,Mainstream,3
3335, 15,NEW FAMILIES,Budget,3
3336,1,YOUNG SINGLES/COUPLES,Mainstream,3
3337,2,YOUNG SINGLES/COUPLES,Mainstream,3
3338,3,YOUNG SINGLES/COUPLES,Mainstream,3
3339,5,YOUNG SINGLES/COUPLES,Mainstream,3
3340, 6,OLDER SINGLES/COUPLES,Budget,3
3341,9,YOUNG SINGLES/COUPLES,Mainstream,3
3342, 12,OLDER FAMILIES,Budget,3
3343, 14,MIDAGE SINGLES/COUPLES,Mainstream,3
3344, 3,YOUNG FAMILIES,Mainstream,3
3345, 12,OLDER SINGLES/COUPLES,Budget,3
3346, 7,YOUNG FAMILIES,Mainstream,3
3347, 1,OLDER FAMILIES,Mainstream,3
3348, 9,OLDER FAMILIES,Budget,3
3349, 7,MIDAGE SINGLES/COUPLES,Budget,3
3350, 7,YOUNG FAMILIES,Budget,3
3351, 8,RETIREES,Mainstream,3
3352, 8,OLDER SINGLES/COUPLES,Budget,3
3353, 5,YOUNG FAMILIES,Budget,3
3354,5,YOUNG SINGLES/COUPLES,Mainstream,3
3355, 5,OLDER FAMILIES,Budget,3
3356, 5,RETIREES,Budget,3
3357, 4,OLDER FAMILIES,Budget,3
3358, 9,OLDER SINGLES/COUPLES,Budget,3
3359,10,YOUNG SINGLES/COUPLES,Mainstream,3
3360, 3,OLDER SINGLES/COUPLES,Budget,3
3361, 4,NEW FAMILIES,Budget,3
3362, 3,OLDER SINGLES/COUPLES,Mainstream,3
3363, 8,RETIREES,Mainstream,3
3364, 8,YOUNG FAMILIES,Mainstream,3
3365, 12,OLDER SINGLES/COUPLES,Budget,3
3366, 2,RETIREES,Premium,3
3367, 10,OLDER SINGLES/COUPLES,Budget,3
4000,4,YOUNG SINGLES/COUPLES,Mainstream,4
4001,1,YOUNG SINGLES/COUPLES,Mainstream,4
4002,3,YOUNG SINGLES/COUPLES,Mainstream,4
4003, 2,OLDER FAMILIES,Mainstream,4
4004, 8,RETIREES,Budget,4
4005, 15,OLDER FAMILIES,Budget,4
4006, 9,RETIREES,Mainstream,4
4007, 5,YOUNG FAMILIES,Premium,4
4008, 2,YOUNG FAMILIES,Mainstream,4
4009,2,YOUNG SINGLES/COUPLES,Mainstream,4
4010, 5,MIDAGE SINGLES/COUPLES,Mainstream,4
4011, 4,NEW FAMILIES,Mainstream,4
4012,8,YOUNG SINGLES/COUPLES,Mainstream,4
4013, 14,RETIREES,Premium,4
4014, 10,OLDER SINGLES/COUPLES,Mainstream,4
4015, 14,OLDER FAMILIES,Mainstream,4
4016, 9,MIDAGE SINGLES/COUPLES,Budget,4
4017, 14,MIDAGE SINGLES/COUPLES,Premium,4
4018, 1,YOUNG FAMILIES,Budget,4
4019, 5,RETIREES,Budget,4
4020,2,YOUNG SINGLES/COUPLES,Mainstream,4
4021, 4,OLDER SINGLES/COUPLES,Premium,4
4022, 12,OLDER SINGLES/COUPLES,Premium,4
4023,8,YOUNG SINGLES/COUPLES,Mainstream,4
4024, 11,NEW FAMILIES,Budget,4
4025, 3,YOUNG FAMILIES,Budget,4
4026, 9,OLDER SINGLES/COUPLES,Mainstream,4
4027, 2,NEW FAMILIES,Mainstream,4
4028, 12,RETIREES,Mainstream,4
4029, 10,RETIREES,Mainstream,4
4030, 14,OLDER FAMILIES,Budget,4
4031,10,YOUNG SINGLES/COUPLES,Mainstream,4
4032, 2,YOUNG FAMILIES,Mainstream,4
4033, 9,RETIREES,Budget,4
4034, 12,MIDAGE SINGLES/COUPLES,Mainstream,4
4035, 5,RETIREES,Budget,4
4036, 10,RETIREES,Budget,4
4037, 12,RETIREES,Mainstream,4
4038, 15,OLDER SINGLES/COUPLES,Premium,4
4039, 4,RETIREES,Mainstream,4
4040,9,YOUNG SINGLES/COUPLES,Mainstream,4
4041, 7,RETIREES,Budget,4
4042, 7,OLDER SINGLES/COUPLES,Mainstream,4
4043, 11,OLDER SINGLES/COUPLES,Premium,4
4044, 4,NEW FAMILIES,Mainstream,4
4045,4,YOUNG SINGLES/COUPLES,Mainstream,4
4046, 13,OLDER FAMILIES,Mainstream,4
4047, 12,OLDER SINGLES/COUPLES,Premium,4
4048, 1,OLDER FAMILIES,Budget,4
4049, 5,MIDAGE SINGLES/COUPLES,Premium,4
4050, 10,OLDER SINGLES/COUPLES,Premium,4
4051, 7,RETIREES,Budget,4
4052, 2,RETIREES,Premium,4
4053, 15,OLDER FAMILIES,Premium,4
4054, 5,MIDAGE SINGLES/COUPLES,Mainstream,4
4055, 3,OLDER SINGLES/COUPLES,Premium,4
4056, 10,NEW FAMILIES,Premium,4
4057, 6,OLDER SINGLES/COUPLES,Mainstream,4
4058,7,YOUNG SINGLES/COUPLES,Mainstream,4
4059, 14,MIDAGE SINGLES/COUPLES,Premium,4
4060, 6,YOUNG FAMILIES,Budget,4
4061, 5,OLDER SINGLES/COUPLES,Mainstream,4
